4928,Tayside Aviation,,,TFY,TAYSIDE,N
4929,TG Aviation,,,TGC,THANET,N
4930,Trabajos Aereos,,,TGE,TASA,N
4931,Transportes Aereos Regionales,,,TGI,TRANSPORTE REGIONAL,N
4932,TAG Aviation Espana,,,TGM,TAG ESPANA,N
4933,Trigana Air Service,,,TGN,TRIGANA,Y
4934,Titan Airways,,ZT,AWC,ZAP,N
4935,Transport Canada,,,TGO,TRANSPORT,N
4936,Tiger Airways,,TR,TGW,GO CAT,Y
4937,Tiger Airways Australia,,TT,TGW,GO CAT,Y
4938,Transair Gabon],,,TGX,TRANSGABON,N
4939,Trans Guyana Airways,,,TGY,TRANS GUYANA,N
4940,Thai Airways International,,TG,THA,THAI,Y
4941,Tar Heel Aviation,,,THC,TARHEEL,N
4942,Toumai Air Tchad,,,THE,TOUMAI AIR,N
4943,Touraine Helicoptere,,,THF,TOURAINE HELICO,N
4944,Thai Global Airline,,,THG,THAI GLOBAL,N
4945,Thai Jet Intergroup,,,THJ,THAI JET,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,,,THK,HUR KUS,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,Y
4948,TACA De Honduras,,,THO,LEMPIRA,N
4949,Tehran Airline,,,THR,TEHRAN AIR,N
4950,Thunder Airlines,,,THU,AIR THUNDER,N
4951,Turkish Airlines,,TK,THY,TURKAIR,Y
4952,Trans Helicoptere Service,,,THZ,LYON HELIJET,N
4953,Trans International Airlines,,,TIA,TRANS INTERNATIONAL,N
4954,Travel International Air Charters,,,TIC,TRAVEL INTERNATIONAL,N
4955,Time Air,,,TIE,TIME AIR,N
4956,Tic Air,,,TIK,TICAIR,N
4957,Tajikistan International Airlines,,,TIL,TIL,Y
4958,TEAM Transportes Aereos,,,TIM,TEAM BRASIL,N
4959,Taino Tours,,,TIN,TAINO,N
4960,Tesis,,,TIS,TESIS,N
4961,Transcarga Intl Airways,,,TIW,TIACA,N
4962,Tajikair,,,TJK,TAJIKAIR,N
4963,Tien-Shan,,,TJN,NERON,N
4964,Tyrolean Jet Service,,,TJS,TYROLJET,N
4965,Twin Jet,,T7,TJT,TWINJET,Y
4966,Tikal Jets Airlines,,,TKC,TIKAL,N
4967,Take Air Line,,,TKE,ISLAND BIRD,N
4968,Tropical International Airways,,,TKX,TROPEXPRESS,N
4969,Thai Sky Airlines,,9I,TKY,THAI SKY,N
4970,Translift Airways,,,TLA,TRANSLIFT,Y
4971,Transport Africa,,,TLF,TRANS-LEONE,N
4972,Trans Atlantic Airlines,,,TLL,ATLANTIC LEONE,N
4973,Eagle Canyon Airlines,,,TLO,TALON AIR,N
4974,Tulip Air,,TD,TLP,TULIPAIR,N
4975,Tunisavia,,,TAJ,TUNISAVIA,N
4976,TLC Air,,,TLS,TEALSY,N
4977,Turtle Airways,,,TLT,TURTLE,N
4978,Travelair,,,TLV,PAJAROS,N
4979,Telesis Transair,,,TLX,TELESIS,N
4980,Top-Fly,,,TLY,TOPFLY,N
4981,Trans Mediterranean Airlines,,TL,TMA,TANGO LIMA,Y
4982,Transmed Airlines,,,TMD,,N
4983,Tri-MG Intra Asia Airlines,,GY,TMG,TRILINES,N
4984,Taxis Turisticos Marakame,,,TMH,TAXIMARAKAME,N
4985,Tamir Airways,,,TMI,TAMIRWAYS,N
4986,Tomahawk Airways,,,TMK,TOMAHAWK,N
4987,TAM,,,TML,TAM AIRLINE,N
4988,TMC Airlines,,,TMM,WILLOW RUN,N
4989,TRAM,,,TMQ,TRAM AIR,N
4990,Timberline Air,,,TMR,TIMBER,N
4991,Temsco Helicopters,,,TMS,TEMSCO,N
4992,Trans Midwest Airlines,,,TMT,TRANS MIDWEST,N
4993,Tramon Air,,,TMX,TRAMON,N
4994,Transportes Aereos del Mundo Maya,,,TMY,MUNDO MAYA,N
4995,Tranporte Amazonair,,,TMZ,TRANS AMAZON,N
4996,Trans Air-Benin,,,TNB,TRANS-BENIN,N
4997,Taxis Aereos del Noroeste,,,TNE,TAXINOROESTE,N
4998,Transafricaine,,,TNF,TRANSFAS,N
4999,Tennessee Air National Guard 164th Airlift Group,,,TNG,,N
5000,Transair International Linhas Aereas,,,TNI,TRANSINTER,N
5001,Tengeriyn Ulaach Shine,,,TNL,SKY HORSE,N
5002,Tiara Air,,3P,TNM,TIARA,Y
5003,Transped Aviation,,,TNP,TRANSPED,N
5004,Tanana Air Services,,,TNR,TAN AIR,N
5005,Trans North Turbo Air,,,TNT,TRANS NORTH,N
5006,Transnorthern,,,TNV,TRANSNORTHERN,N
5007,Trans Nation Airways,,,TNW,TRANS-NATION,N
5008,Trener Ltd,,,TNX,TRAINER,N
5009,Twin Town Leasing Company,,,TNY,TWINCAL,N
5010,Tobruk Air,,7T,TOB,TOBRUK AIR,N
5011,TOJ Airlines,,,TOJ,TOJ AIRLINE,N
5012,Tol-Air Services,,TI,TOL,TOL AIR,N
5013,Thomsonfly,,BY,TOM,TOMSON,Y
5014,Top Air,,,TOP,AIR TOP,N
5015,Toronto Airways,,,TOR,TORONTAIR,N
5016,Tropic Air,,PM,TOS,TROPISER,Y
5017,Totavia,,,TOT,,N
5018,Tower Air,,FF,TOW,TEE AIR,N
5019,Toyota Canada,,,TOY,TOYOTA,N
5020,TAMPA,,QT,TPA,TAMPA,Y
5021,Top Speed,,,TPD,TOP SPEED,N
5022,Taxis Aereos del Pacifico,,,TPF,TAXIPACIFICO,N
5023,Transportes Aereos Pegaso,,,TPG,TRANSPEGASO,N
5024,TAR Interpilot,,,TPL,INTERPILOT,N
5025,Transpais Aereo,,,TPM,TRANSPAIS,N
5026,Transportacion Aerea del Norte,,,TPN,AEREA DELNORTE,N
5027,Transpac Express,,,TPP,TRANS EXPRESS,N
5028,Taxis Aereos De Parral,,,TPR,TAXIS PARRAL,N
5029,TAPSA Transportes Aereos Petroleros,,,TPS,TAPSA,N
5030,Transportes Aereo del Sureste,,,TPT,TASSA,N
5031,Trans American Airlines (Trans Am),,,TPU,TRANS PERU,N
5032,Thai Pacific Airlines Business,,,TPV,THAI PACIFIC,N
5033,Transportes Aereos De Xalapa,,,TPX,TRANSXALAPA,N
5034,Trans-Provincial Airlines,,,TPY,TRANS PROVINCIAL,N
5035,Transportes La Paz,,,TPZ,TRANSPAZ,N
5036,Taquan Air Services,,,TQN,TAQUAN,N
5037,Transportacion Aerea De Queretaro,,,TQR,TRANSQUERETARO,N
5038,TransAsia Airways,,GE,TNA,TransAsia,Y
5039,Transavia Holland,,HV,TRA,TRANSAVIA,Y
5040,Trans Air Charter,,,TRC,TRACKER,N
5041,TACV,,VR,TCV,CABOVERDE,Y
5042,Trans Island Air,,,TRD,TRANS ISLAND,N
5043,Taxi Air Fret,,,TRF,TAXI JET,N
5044,TRAGSA (Medios Aereos),,,TRG,,N
5045,Trans Euro Air,,,TRJ,HIGH TIDE,N
5046,Transport Aerien de Mauritanie,,,TRM,SOTRANS,N
5047,Tropic Airlines-Air Molokai,,,TRO,MOLOKAI,N
5048,Turdus Airways,,,TRQ,HUNTER,N
5049,Tramson Limited,,,TRR,TRAMSON,N
5050,Trans Arabian Air Transport,,,TRT,TRANS ARABIAN,N
5051,Triangle Airline (Uganda),,,TRU,TRI AIR,N
5052,Transwestern Airlines of Utah,,,TRW,TRANS-WEST,N
5053,Tristar Airlines,,,TRY,TRISTAR AIR,N
5054,TransMeridian Airlines,,T9,TRZ,TRANS-MERIDIAN,N
5055,Transair France,,,TSA,AIRTRAF,N
5056,TAF-Linhas Aereas,,,TSD,TAFI,N
5057,Transmile Air Services,,TH,TSE,TRANSMILE,N
5058,Trans-Air-Congo,,,TSG,TRANS-CONGO,N
5059,Transport'air,,,TSI,TRANSPORTAIR,N
5060,Trast Aero,,S5,TSJ,TRAST AERO,N
5061,Trast Aero,,,TSK,TOMSK-AVIA,N
5062,Thai Aviation Services,,,TSL,THAI AVIATION,N
5063,Taftan Airlines,,,SBT,TAFTAN,N
5064,Transwest Air,,9T,ABS,ATHABASKA,Y
5065,Trans Sayegh Airport Services,,,TSM,,N
5066,Trans-Air Services,,,TSN,AIR TRANS,N
5067,Transaero Airlines,,UN,TSO,TRANSOVIET,Y
5068,Transportes Aereos Inter,,,TSP,TRANSPO-INTER,N
5069,Trans Service Airlift,,,TSR,TRANS SERVICE,N
5070,Tri-State Aero,,,TSS,TRI-STATE,N
5071,TRAST,,,TST,TRAST,N
5072,Tropair Airservices,,,TSV,TROPIC,N
5073,Transwings,,,TSW,SWISSTRANS,N
5074,Thai Star Airlines,,T9,TSX,THAI STAR,N
5075,Tristar Air,,,TSY,TRIPLE STAR,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,,,TTA,KANIMANBO,N
5077,Transteco,,,TTC,TRANSTECO,N
5078,Tarhan Tower Airlines,,,TTH,,N
5079,Total Linhas Aereas,,,TTL,TOTAL,N
5080,Triple O Aviation,,,TTP,MIGHTY WING,N
5081,Transportaciones Y Servicios Aereos,,,TTR,TRANSPORTACIONES,N
5082,Transporte Aereo Tecnico Ejecutivo,,,TTS,TECNICO,N
5083,Turkmenistan Airlines,Turkmenhovayollary,T5,TUA,TURKMENISTAN,Y
5084,Turismo Aereo de Chile,,,TUC,TURICHILE,N
5085,Tuninter,,UG,TUI,,Y
5086,Tulpar Air,,,TUL,URSAL,N
5087,Tyumenspecavia,,,TUM,TUMTEL,N
5088,Taxi Aereo Turistico,,,TUO,TURISTICO,N
5089,Tulpar Air Service,,,TUX,TULPA,N
5090,Tuna Aero,,,TUZ,TUNA,N
5091,Trans America Airlines,,,TVA,TRANS-AMERICA,N
5092,Trabajos Aereos Vascongados,,,TVH,TRAVASA,N
5093,Tiramavia,,,TVI,TIRAMAVIA,N
5094,Travel Service,,,TVL,TRAVEL SERVICE,N
5095,Transavio,,,TVO,TRANS-BALLERIO,N
5096,Tavrey Airlines,,T6,TVR,TAVREY,N
5097,Travel Service,,QS,TVS,SKYTRAVEL,Y
5098,Trans World Airlines,TWA,TW,TWA,TWA,N
5099,Transwede Airways,,,TWE,TRANSWEDE,N
5100,Twinjet Aircraft Sales,,,TWJ,,N
5101,Tradewinds Aviation,,,TWL,TRADEWINDS CANADA,N
5102,Transairways,,,TWM,,N
5103,Twente Airlines,,,TWO,COLIBRI,N
5104,Trans Air Welwitchia,,,TWW,WELWITCHIA,N
5105,Texair Charter,,,TXA,OKAY AIR,N
5106,Transaviaexport,,AL,TXC,TRANSEXPORT,N
5107,Transilvania Express,,,TXE,TRANSAIR EXPRESS,N
5108,Taxi Aereo Cozatl,,,TXL,TAXI COZATL,N
5109,Taxi Aereo de Mexico,,,TXM,TAXIMEX,N
5110,Texas National Airlines,,,TXN,TEXAS NATIONAL,N
5111,Taxis Aereos de Sinaloa,,,TXO,TAXIS SINALOA,N
5112,Taxirey,,,TXR,TAXIREY,N
5113,Texas Airlines,,,TXS,TEXAIR,N
5114,Texas Air Charters,,,TXT,TEXAS CHARTER,N
5115,Tex Star Air Freight,,,TXZ,TEX STAR,N
5116,Tayflite,,,TYF,TAYFLITE,N
5117,Trygg-Flyg,,,TYG,TRYGG,N
5118,Tyrol Air Ambulance,,,TYW,TYROL AMBULANCE,N
5119,Transporte Aereo Ernesto Saenz,,,TZE,TRANSPORTE SAENZ,N
5120,Tajikstan,,,TZK,TAJIKSTAN,N
5121,Thyssen Krupp AG,,,BLI,BLUELINE,N
5122,TUIfly Nordic,,6B,BLX,BLUESCAN,Y
5123,Transportes Aereos Bolivianos,,,BOL,BOL,N
5124,Tiphook PLC,,,BOX,BOX,N
5125,Top Flight Air Service,,,CHE,CHECK AIR,N
5126,Trans America,,,CLR,CLINTON AIRWAYS,N
5127,Triple Alpha,,,CLU,CAROLUS,N
5128,Tashkent Aircraft Production Corporation,,,CTP,CORTAS,N
5129,Texas Airways,,,CWT,TEXAS AIRWAYS,N
5130,Transportes Aereos Don Carlos,,,DCL,DON CARLOS,N
5131,Telnic Limited,,,DOT,DOT TEL,N
5132,Triton Airlines,,,DRC,TRITON AIR,N
5133,TAAG Angola Airlines,,DT,DTA,DTA,Y
5134,Tassili Airlines,,SF,DTH,TASSILI AIR,N
5135,Transporte Ejecutivo Aereo,,,EAR,EJECUTIVO-AEREO,N
5136,Transportes Aereos Nacionales De Selva Tans,,,ELV,AEREOS SELVA,N
5137,TAG Farnborough Airport,,,FBO,,N
5138,Transaviaservice,,,FNV,TRANSAVIASERVICE,N
5139,TAG Aviation,,,FPG,TAG AVIATION,N
5140,The 955 Preservation Group,,,GFN,GRIFFON,N
5141,Trans-Air-Link,,,GJB,SKY TRUCK,N
5142,Tradewind Aviation,,,GPD,GOODSPEED,N
5143,Trail Lake Flying Service,,,HBA,HARBOR AIR,N
5144,TAF Helicopters,,,HET,HELITAF,N
5145,Tango Bravo,,,HTO,HELI TANGO,N
5146,Turkish Air Force,,,HVK,TURKISH AIRFORCE,Y
5147,Thryluthjonustan,,,IHS,,N
5148,TA-Air Airline,,,IRF,TA-AIR,N
5149,Tara Air Line,,,IRR,TARAIR,N
5150,Trading Air Cargo,,,JCH,TRADING CARGO,N
5151,Trans-Kiev,,,KCA,TRANS-KIEV,N
5152,Tal Air Charters,,,JEL,JETEL,N
5153,Transcontinental Airlines,,,KRA,REGATA,N
5154,Transaviabaltika,,,KTB,TRANSBALTIKA,N
5155,Transair-Gyraintiee,,,KTS,KOTAIR,N
5156,TAM Mercosur,,PZ,LAP,PARAGUAYA,Y
5157,The Lancair Company,,,LCC,LANCAIR,N
5158,The Army Aviation Heritage Foundation,,,LEG,LEGACY,N
5159,Top Sky International,,,LKW,TOPINTER,N
5160,Trans States Airlines,,AX,LOF,WATERSKI,Y
5161,Trans Atlantis,,,LTA,LANTRA,N
5162,Transportacion Aerea Del Mar De Cortes,,,MCT,TRANS CORTES,N
5163,Transporte Aero MGM,,,MGM,AERO EMM-GEE-EMM,N
5164,Tigerfly,,,MOH,MOTH,N
5165,Transportes Aereos Amparo,,,MPO,AMPARO,N
5166,Trans Air,,,MUI,MAUI,N
5167,Transportes Aereos Mexiquenses,,,MXQ,MEXIQUENSES,N
5168,Travelsky Technology,,1E,,,N
5169,Thalys,,2H,,,N
5171,TNT International Aviation,,,NTR,NITRO,N
5172,Open Skies Consultative Commission,,1L,OSY,OPEN SKIES,N
5173,Trans-Pacific Orient Airways,,,PCW,PACIFIC ORIENT,N
5174,Tauranga Aer Club,,,PGS,,N
5175,TSSKB-Progress,,,PSS,PROGRESS,N
5176,Trans World Express,,,RBD,RED BIRD,N
5177,Trans Reco,,,REC,TRANS-RECO,N
5178,Tas Aviation,,,RMS,TASS AIR,N
5179,Tarom,,RO,ROT,TAROM,Y
5180,Transportes Aereos I.R. Crusoe,,,ROU,ROBINSON CRUSOE,N
5181,Transportes Aereos Sierra,,,RRT,SIERRA ALTA,N
5182,Tbilisi Aviation University,,,RRY,AIRFERRY,N
5183,Trans Am Compania,,,RTM,AERO TRANSAM,N
5184,Trans Sahara Air,,,SBJ,TRANS SAHARA,N
5185,Transportes Aereos Sierra Madre,,,SEI,TRANSPORTE SIERRA,N
5186,Trans Asian Airlines,,,SRT,TRASER,N
5187,Turan Air,,3T,URN,TURAN,Y
5188,TRIP Linhas A,,8R,TIB,TRIP,Y
5189,Tusheti,,,USB,TUSHETI,N
5190,TAPC Aviatrans Aircompany,,,UTM,AVIATAPS,N
5191,Trans-Ulgii,,,UTN,TRANS-ULGII,N
5192,Transarabian Transportation Services,,,UTT,ARABIAN TRANSPORT,N
5193,Transaven,,,VEN,TRANSAVEN AIRLINE,N
5194,Tag Aviation UK,,,VIP,SOVEREIGN,N
5195,Tbilaviamsheni,,,VNZ,TBILAVIA,N
5196,Taxi de Veracruz,,,VRC,VERACRUZ,N
5197,Travel Express Aviation Services,,,XAR,TRAVEL EXPRESS,N
5198,Taxi Aero Del Norte,,,XNR,TAXI NORTE,N
5199,Transports et Travaux A,,OF,,,N
5202,USAF Air Mobility Operations Control Center,,,DOD,,N
5203,U.S. Department of the Interior,,,DOI,INTERIOR,N
5204,United Kingdom Civil Aviation Authority,,,EXM,EXAM,N
5205,Union des Transports Africains de Guinee,,,GIH,TRANSPORT AFRICAIN,N
5206,US Army Parachute Team,,,GKA,GOLDEN KNIGHTS,N
5207,USA3000 Airlines,,U5,GWY,GETAWAY,Y
5208,United Arabian Airlines,,,UAB,UNITED ARABIAN,N
5209,United Airlines,,UA,UAL,UNITED,Y
5210,United Air Charters,,,UAC,UNITAIR,Y
5211,United Carriers Systems,,,UCS,UNITED CARRIERS,N
5212,United Eagle Airlines,,,UEA,UNITED EAGLE,N
5213,United Feeder Service,,U2,,,N
5214,United Kingdom Civil Aviation Authority,,,CFU,MINAIR,N
5215,United Kingdom Royal VIP Flights,,,KRF,KITTYHAWK,N
5216,United Kingdom Royal VIP Flight,,,KRH,SPARROWHAWK,N
5217,United Kingdom Civil Aviation Authority,,,SDS,STANDARDS,N
5218,United Kingdom Royal VIP Flights,,,TQF,RAINBOW,N
5219,United States Coast Guard Auxiliary,,,CGX,COASTGUARD AUXAIR,N
5220,United States Department Of Agriculture,,,AGR,AGRICULTURE,N
5221,University Air Squadron,,,UAD,,N
5222,University Air Squadron,,,UAJ,,N
5223,University Air Squadron,,,UAA,,N
5224,University Air Squadron,,,UAH,,N
5225,Universal Avia,,,HBU,KHARKIV UNIVERSAL,N
5226,UK HEMS,,,HLE,HELIMED,N
5227,USA Jet Airlines,,U7,JUS,JET USA,N
5228,Unijet,,,LEA,LEADAIR,N
5229,US Marshals Service,,,MSH,MARSHALAIR,N
5230,University of North Dakota,,,NDU,SIOUX,N
5231,Universal Airlines,,,PNA,PACIFIC NORTHERN,N
5232,Uganda Royal Airways,,,RAU,UGANDA ROYAL,N
5233,United Aviation Services,,,SAU,UNISERVE,N
5234,Ural Airlines,,U6,SVR,SVERDLOVSK AIR,Y
5235,Ukraine Transavia,,,TRB,KIROVTRANS,N
5236,United Arab Emirates Air Force,,,UAF,UNIFORCE,N
5237,Union Africaine des Transports,,,UAI,UNAIR,N
5238,Uganda Air Cargo,,,UCC,UGANDA CARGO,N
5239,US Airports Air Charter,,,UCH,US CHARTER,N
5240,Ucoaviacion,,,UCO,UCOAVIACION,N
5241,Ues-Avia Aircompany,,,UES,AVIASYSTEM,N
5242,UFS,,,UFS,FEEDER EXPRESS,N
5243,Uganda Airlines,,,UGA,UGANDA,N
5244,Urgemer Canarias,,,UGC,URGEMER,N
5245,Ukrainian Helicopters,,,UHL,UKRAINE COPTERS,N
5246,Ulyanovsk Higher Civil Aviation School,,,UHS,PILOT AIR,N
5247,Universal Jet Rental de Mexico,,,UJR,UNIVERSAL JET,N
5248,Universal Jet Aviation,,,UJT,UNI-JET,N
5249,UK International Airlines,,,UKI,KHALIQ,N
5250,Ukraine Air Alliance,,,UKL,UKRAINE ALLIANCE,N
5251,UM Airlines,,UF,UKM,UKRAINE MEDITERRANEE,Y
5252,Ukraine Air Enterprise,,,UKN,ENTERPRISE UKRAINE,N
5253,United Kingdom Home Office,,,UKP,POLICE,N
5254,Ukrainian Cargo Airways,,6Z,UKS,CARGOTRANS,N
5255,Ultrair,,,ULT,ULTRAIR,N
5256,Unitemp-M,,,UMS,TOPAZ,N
5257,Uni-Fly,,,UNC,UNICOPTER,N
5258,Union Flights,,,UNF,UNION FLIGHTS,N
5259,Universal Jet,,,UNJ,PROJET,N
5260,Unsped Paket Servisi,,,UNS,UNSPED,N
5261,Unifly Servizi Aerei,,,UNU,UNIEURO,N
5262,Ukrainian Pilot School,,,UPL,PILOT SCHOOL,N
5263,United Parcel Service,,5X,UPS,UPS,N
5264,Uraiavia,,,URV,URAI,N
5265,US Airways,,US,USA,U S AIR,Y
5266,US Check Airlines,,,USC,STAR CHECK,N
5267,USAfrica Airways,,,USF,AFRICA EXPRESS,N
5268,US Helicopter,,,USH,US-HELI,Y
5269,US Jet,,,USJ,USJET,N
5270,US Express,,,USX,AIR EXPRESS,N
5271,UTair Aviation,,UT,UTA,UTAIR,Y
5272,UTAGE,,,UTG,UTAGE,N
5273,Utair South Africa,,,UTR,AIRUT,N
5274,Ukrainian State Air Traffic Service Enterprise,,,UTS,AIRRUH,N
5275,Urartu-Air,,,UTU,,N
5276,Universal Airways,,,UVA,UNIVERSAL,N
5277,Universal Airlines,,,UVG,GUYANA JET,N
5278,Uvavemex,,,UVM,UVAVEMEX,N
5279,United States Air Force,,,AIO,AIR CHIEF,Y
5280,United Aviation,,,UVN,UNITED AVIATION,N
5281,Uzbekistan Airways,,HY,UZB,UZBEK,Y
5282,Ukraine International Airlines,,PS,AUI,UKRAINE INTERNATIONAL,Y
5283,Universal Airlines,,,WEC,AIRGO,N
5284,US Helicopter Corporation,,UH,,,Y
5288,V Australia Airlines,,VA,VAU,KANGA,N
5289,V Bird Airlines Netherlands,,,VBA,VEEBEE,N
5290,V-avia Airline,,,WIW,VEE-AVIA,N
5291,V-Berd-Avia,,,VBD,VEEBIRD-AVIA,N
5292,Vacationair,,,VAC,VACATIONAIR,N
5293,Valair AG (Helicoptere),,,RDW,ROADWATCH,N
5294,Valan International Cargo Charter,,,VLA,NALAU,N
5295,Valan Limited,,,VLN,VALAN,N
5296,Valfell-Verkflug,,,EHR,ROTOR,N
5297,Valuair,,VF,VLU,VALUAIR,Y
5298,Van Air Europe,,,VAA,EUROVAN,N
5299,Vanguardia en Aviacion en Colima,,,VGC,VANGUARDIA COLIMA,N
5300,Vanguard Airlines,,,VGD,VANGUARD AIR,N
5301,Vasco Air,,,VFC,VASCO AIR,Y
5302,Vega,,,VAG,SEGA,N
5303,Vega Air Company,,,WGA,WEGA FRANKO,N
5304,Veles,,,WEL, Ukrainian Aviation Company,N
5305,Verataxis,,,VTX,VERATAXIS,N
5306,Veritair Ltd,,,BTP,NET RAIL,N
5307,Voyageur Airways,,VC,VAL,VOYAGEUR,N
5308,Vernicos Aviation,,,GRV,NIGHT RIDER,N
5309,Vietnam Airlines,,VN,HVN,VIET NAM AIRLINES,Y
5310,Vozdushnaya Academy,,,KWA,VOZAIR,N
5311,VIM Airlines,,NN,MOV,MOV AIR,Y
5312,VIM-Aviaservice,,,MVY,,N
5313,VIA Rail Canada,,2R,,,N
5314,Victoria Aviation,,,ENV,ENDEAVOUR,N
5315,Viscount Air Service,,,VCT,VISCOUNT AIR,N
5317,Vision Airlines,,,SSI,SUPER JET,N
5318,VIP Air Charter,,,FXF,FOX FLIGHT,N
5319,VIP Avia,,,PAV,NICOL,N
5320,VIP Avia,,,PRX,PAREX,N
5321,Visionair,,,VAT,VISIONAIR,N
5322,Viasa,,VA,,,N
5323,VICA - Viacao Charter Aereos,,,VCA,VICA,N
5324,Volare Air Charter Company,,,VCM,CARMEN,N
5325,Volaris,,Y4,VOI,VOLARIS,Y
5326,Volga-Dnepr Airlines,,VI,VDA,VOLGA-DNEPR,Y
5327,Vega Airlines,,,VEA,VEGA AIRLINES,N
5328,Venescar Internacional,,,VEC,VECAR,N
5329,Victor Echo,,,VEE,VICTOR ECHO,N
5330,Virgin Express Ireland,,,VEI,GREEN ISLE,N
5331,Virgin America,,VX,VRD,REDWOOD,Y
5332,Vieques Air Link,,,VES,VIEQUES,N
5333,Virgin Express,,TV,VEX,VIRGIN EXPRESS,Y
5334,VZ Flights,,,VFT,ZETA FLIGHTS,N
5335,Virgin Nigeria Airways,,VK,VGN,VIRGIN NIGERIA,Y
5336,Vologda State Air Enterprise,,,VGV,VOLOGDA AIR,N
5337,VH-Air Industrie,,,VHA,AIR V-H,N
5338,VHM Schul-und-Charterflug,,,VHM,EARLY BIRD,N
5339,Vibroair Flugservice,,,VIB,VITUS,N
5340,VIP Servicios Aereos Ejecutivos,,,VIC,VIP-EJECUTIVO,N
5341,VIP Empresarial,,,VIE,VIP EMPRESARIAL,N
5342,VIF Luftahrt,,,VIF,VIENNA FLIGHT,N
5343,Vega Aviation,,,VIG,VEGA AVIATION,N
5344,Vichi,,,VIH,VICHI,N
5345,Viking Airlines,,,VIK,SWEDJET,N
5346,Vinair - Helicoptereos,,,VIN,VINAIR,N
5347,Virgin Atlantic Airways,,VS,VIR,VIRGIN,Y
5348,Viajes Ejecutivos Mexicanos,,,VJM,VIAJES MEXICANOS,N
5349,Vistajet,,,VJT,VISTA,N
5350,Viva Macau,,ZG,VVM,JACKPOT,Y
5351,Volare Airlines,,VE,VLE,VOLA,Y
5352,Vueling Airlines,,VY,VLG,VUELING,Y
5353,Vladivostok Air,,XF,VLK,VLADAIR,Y
5354,Varig Log,,LC,VLO,VELOG,Y
5355,Vertical-T Air Company,,,VLT,VERTICAL,N
5356,Vero Monmouth Airlines,,,VMA,VERO MONMOUTH,N
5357,Vipport Joint Stock Company,,,VNK,,N
5358,Viaggio Air,,VM,VOA,VIAGGIO,N
5359,Voyager Airlines,,,VOG,VOYAGER AIR,N
5360,Virgin Australia,,VA,VOZ,VIRGIN,Y
5361,Virgin Blue,,DJ,VBI,BLUEY,N
5362,VIP Air,,,VPA,VIP TAXI,N
5363,Veteran Air,,,VPB,VETERAN,N
5364,VIP-Avia,,,VPV,VIP AVIA,N
5365,Vertair,,,VRA,VERITAIR,N
5366,Volare Airlines,,,VRE,UKRAINE VOLARE,N
5367,Voar Lda,,,VRL,VOAR LINHAS,N
5368,VRG Linhas Aereas,Varig,RG,VRN,VARIG,Y
5369,Vickers Limited,,,VSB,VICKERS,N
5370,Visig Operaciones Aereas,,,VSG,VISIG,N
5371,Vision Airways Corporation,,,VSN,VISION,N
5372,Voronezh Aircraft Manufacturing Society,,,VSO,VASO,N
5373,VASP,,VP,VSP,VASP,Y
5374,Virign Islands Seaplane Shuttle,,,VSS,WATERBIRD,N
5375,Vuelos Especializados Tollocan,,,VTC,VUELOS TOLLOCAN,N
5376,Vuelos Corporativos de Tehuacan,,,VTH,VUELOS TEHUACAN,N
5377,Vostok Airlines,,,VTK,VOSTOK,N
5378,Victor Tagle Larrain,,,VTL,VITALA,N
5379,Vointeh,,,VTV,VOINTEH,N
5380,Vuelos Internos Privados VIP,,,VUR,VIPEC,N
5381,Vuela Bus,,,VUS,VUELA BUS,N
5382,Vzlyet,,,VZL,VZLYET,N
5383,VLM Airlines,,VG,VLM,RUBENS,Y
5384,Viking Express,,,WCY,TITAN AIR,N
5385,Victoria International Airways,,,WEV,VICTORIA UGANDA,N
5386,Volga Aviaexpress,,,WLG,GOUMRAK,N
5387,WDL Aviation,,,WDL,WDL,N
5388,WRA Inc,,,WRR,WRAP AIR,N
5389,WSI Corporation,,,XWS,,N
5390,Walmart Aviation,,,CGG,CHARGE,N
5391,Walsten Air Services,,,WAS,WALSTEN,N
5392,Walter I Linkoping,,,GOT,GOTHIC,N
5393,Wapiti Aviation,,,WPT,WAPITI,N
5394,Warbelow's Air Ventures,,4W,WAV,WARBELOW,N
5395,Warwickshire Aerocentre Ltd.,,,ATX,AIRTAX,N
5396,Wasaya Airways,,,WSG,WASAYA,N
5397,Wayraper,,7W,,WAYRAPER,Y
5398,Weasua Air Transport Company,,,WTC,WATCO,N
5399,WebJet Linhas A,,WJ,WEB,WEB-BRASIL,Y
5400,Welch Aviation,,,TDB,THUNDER BAY,N
5401,Welcome Air,,2W,WLC,WELCOMEAIR,Y
5402,Wermlandsflyg AB,,,BLW,BLUESTAR,N
5403,West Africa Airlines,,,WCB,KILO YANKEE,N
5404,West African Air Transport,,,WTF,WESTAF AIRTRANS,N
5405,West African Airlines,,,WSF,,N
5406,West African Cargo Airlines,,,WAC,WESTAF CARGO,N
5407,West Air Luxembourg,,,WLX,WEST LUX,N
5408,West Air Sweden,,PT,SWN,AIR SWEDEN,N
5409,West Caribbean Airways,,,WCW,,N
5410,West Caribbean Costa Rica,,,WCR,WEST CARIBBEAN,N
5411,West Coast Air,,8O,,,Y
